Customer ID,Gender,Age,Married,Number of Dependents,City,Zip Code,Latitude,Longitude,Number of Referrals,Tenure in Months,Offer,Phone Service,Internet Service,Internet Type,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Customer Status,Age Group,Has Dependents,Total Charges Per Month
1925-TIBLE,Female,62,Yes,0,Los Angeles,90049,34.091829,-118.491244,1,7,No Offer,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,0.7339867854397227,-0.7492127496845407,-0.24829533787400415,0.5233737801203393,-0.6978352862279865,760.77,Churned,55-64,0,847.27
1926-QUZNN,Female,45,Yes,0,Carmel,93923,36.460611,-121.852507,9,72,No Offer,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two Year,Yes,Bank Withdrawal,-1.2288558431035006,-0.1937945892934307,-0.24829533787400415,-0.2732809709900021,3.3255622753941463,5405.92,Stayed,45-54,0,5431.17
1927-QEWMY,Female,51,Yes,0,Arcadia,91007,34.128284,-118.047732,6,72,Offer A,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two Year,No,Credit Card,-1.381076291847669,-0.34336079686041787,-0.24829533787400415,-0.2732809709900021,2.849338083979024,4663.77,Stayed,45-54,0,4684.27
1928-BXYIV,Male,47,No,0,Placerville,95667,38.733714,-120.795213,0,1,Offer E,Yes,Yes,DSL,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,-0.07838971470020725,-0.9792653896463306,-0.24829533787400415,-0.2732809709900021,-0.8646082421501473,78.22,Joined,45-54,0,139.37
1929-ZCBHE,Male,27,Yes,1,Georgetown,95634,38.9386,-120.785514,7,47,Offer B,No,Yes,DSL,Yes,No,Yes,Yes,No,No,No,Yes,One Year,No,Bank Withdrawal,-0.7465573686614515,-0.21426920806052974,-0.24829533787400415,-0.2732809709900021,-0.884769816920624,1794.8,Stayed,25-34,1,1835.1
1930-BZLHI,Male,31,No,0,Castroville,95012,36.784481,-121.759054,0,21,No Offer,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,One Year,Yes,Credit Card,-1.3858832533869583,-0.8197266306970927,-0.24829533787400415,-0.2732809709900021,-0.3259504923069412,895.83,Stayed,25-34,0,916.1800000000001
1930-QPBVZ,Male,31,Yes,2,Laytonville,95454,39.806141,-123.531098,3,68,Offer A,Yes,Yes,Fiber Optic,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,1.0095859136923222,1.942890733854128,-0.24829533787400415,-0.2732809709900021,-0.13863800590683129,7315.12,Stayed,25-34,1,7410.22
1930-WNXSB,Male,38,Yes,1,Covina,91724,34.08111,-117.853935,1,58,No Offer,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.9374814906029793,1.3346754153707037,-0.24829533787400415,-0.2732809709900021,2.382208451774954,8071.07,Stayed,35-44,1,8163.92
1932-UEDCX,Male,79,Yes,0,Manchester,95459,38.966713,-123.586412,6,33,No Offer,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,1.185841170132938,0.43679278029973334,-0.24829533787400415,-0.2732809709900021,0.8341018739683338,4725.55,Stayed,65+,0,4826.15
1934-MKPXS,Male,21,Yes,0,Nicolaus,95659,38.788898,-121.608624,3,33,No Offer,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,One Year,No,Credit Card,-1.393894855952441,-0.7324226797688485,-0.24829533787400415,-0.2732809709900021,1.039508989863681,2249.76,Stayed,18-24,0,2269.86
1934-SJVJK,Male,35,No,0,Smith River,95567,41.950683,-124.097094,0,1,Offer E,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Month-to-Month,No,Credit Card,-1.3922925354393445,-0.9973571864017413,-0.24829533787400415,-0.2732809709900021,-0.8369229865778001,60.66,Churned,35-44,0,80.81
1935-IMVBB,Male,43,Yes,0,San Diego,92107,32.741852,-117.243453,1,56,No Offer,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,0.8365352982778994,1.1793065949419201,5.023377803860976,-0.2732809709900021,-0.634090693939608,5123.53,Stayed,35-44,0,5213.23
1936-CZAKF,Male,22,Yes,0,Graton,95444,38.434362,-122.86891,8,49,No Offer,No,Yes,Cable,No,Yes,No,No,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,-0.4469234327124043,0.057151869604181296,-0.24829533787400415,-0.2732809709900021,-0.884769816920624,2409.9,Stayed,18-24,0,2459.55
1936-UAFEH,Female,43,No,0,Pioneer,95666,38.546999,-120.271114,0,68,No Offer,Yes,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Two Year,No,Credit Card,1.4950890291605645,2.205861618644056,-0.24829533787400415,0.9217011556755099,3.0362371813240863,10629.11,Stayed,35-44,0,10739.36
1937-OTUKY,Female,32,Yes,0,Seaside,93955,36.625114,-121.823565,1,72,No Offer,Yes,Yes,Fiber Optic,Yes,No,Yes,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,1.1089297855043059,2.089610792907154,-0.24829533787400415,-0.2732809709900021,1.2820502540181835,8850.46,Stayed,25-34,0,8948.66
1941-HOSAM,Male,20,Yes,3,San Diego,92101,32.72523,-117.171346,1,1,No Offer,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.8493538623826712,-0.9664908160836687,-0.24829533787400415,-0.2732809709900021,-0.8560333720368691,114.43,Joined,18-24,1,204.52999999999997
1942-OQFRW,Male,62,No,0,Forest Knolls,94933,38.010092,-122.689442,0,1,Offer E,Yes,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,-0.6279856506923097,-0.9868330558501184,-0.24829533787400415,-0.2732809709900021,-0.8689429216702206,57.4,Joined,55-64,0,101.4
1945-XISKS,Female,22,Yes,0,Sonora,95370,37.982716,-120.343732,4,67,No Offer,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two Year,No,Credit Card,-1.4083157405703095,-0.4170738370553292,-0.24829533787400415,-0.2732809709900021,1.7274592441584535,3546.87,Stayed,18-24,0,3566.5200000000004
1950-KSVVJ,Female,57,Yes,0,Monterey Park,91754,34.050322,-118.147037,1,45,Offer B,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Mailed Check,1.5928305804594514,1.2142987774468976,-0.24829533787400415,-0.2732809709900021,0.8978818996042877,6541.55,Stayed,55-64,0,6654.85
1951-IEYXM,Male,57,Yes,0,Rancho Cucamonga,91730,34.10097,-117.57882,1,72,No Offer,Yes,Yes,Cable,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,0.8653770675136363,1.836303575164629,-0.24829533787400415,-0.2732809709900021,2.089080178398454,8959.69,Stayed,55-64,0,9050.29
1952-DVVSW,Female,23,Yes,0,Colfax,95713,39.084645,-120.894014,4,10,No Offer,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,One Year,No,Credit Card,-1.393894855952441,-0.924879683546224,-0.24829533787400415,-0.2732809709900021,-0.7189417502671438,324.8,Stayed,18-24,0,344.9
1955-IBMMB,Male,47,No,0,Forest Knolls,94933,38.010092,-122.689442,0,59,No Offer,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two Year,Yes,Bank Withdrawal,-1.3906902149262481,-0.48013036769796813,-0.24829533787400415,-0.2732809709900021,2.40229915985028,3975.33,Stayed,45-54,0,3995.53
1956-YIFGE,Male,36,Yes,3,Boulevard,91905,32.677097,-116.304991,10,22,No Offer,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,1.1682156444888765,-0.08389795558769789,-0.24829533787400415,-0.2732809709900021,-0.6496105001776902,2289.35,Stayed,35-44,1,2389.4
1958-RNRKS,Male,62,Yes,0,El Segundo,90245,33.917145,-118.401554,4,30,No Offer,Yes,Yes,DSL,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,-0.43891183014692176,-0.36996897599093653,-0.24829533787400415,3.7099927845617047,-0.6877604044006773,1708.75,Stayed,55-64,0,1758.65
1960-UOTYM,Male,61,Yes,2,Lakewood,90712,33.840524,-118.148403,5,52,No Offer,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,0.5000479905276326,0.7659972917478843,-0.24829533787400415,-0.2732809709900021,0.13046645781346003,4875.86,Stayed,55-64,1,4955.0599999999995
1960-UYCNN,Male,35,No,0,Julian,92036,32.980678,-116.262854,0,10,No Offer,Yes,Yes,Fiber Optic,No,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,-2.2623525740507486,-0.5554760822342214,-0.24829533787400415,-0.2732809709900021,-0.572602024780205,1285.85,Stayed,35-44,0,1278.85
1963-SVUCV,Male,59,No,0,Flournoy,96029,39.84784,-122.544556,0,1,No Offer,Yes,Yes,DSL,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,-0.5863253173518006,-0.9862594135139711,-0.24829533787400415,0.9217011556755099,-0.8512616812300311,103.67,Churned,55-64,0,148.97
1963-VAUKV,Female,31,No,0,Kyburz,95720,38.766036,-120.209673,0,1,Offer E,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Month-to-Month,No,Mailed Check,-1.384280932873862,-0.9972468705678669,-0.24829533787400415,-0.2732809709900021,-0.8586436286415998,42.52,Churned,25-34,0,62.92
1964-SVLEA,Male,59,No,0,Upland,91786,34.105493,-117.660934,0,20,Offer D,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,One Year,Yes,Mailed Check,-2.0700741124791673,-0.8227272213784779,-0.24829533787400415,-0.2732809709900021,-0.17303197528681238,1018.5,Stayed,55-64,0,1017.5
1965-AKTSX,Female,65,No,0,Byron,94514,37.83323,-121.601461,0,14,Offer D,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.49203638796215005,-0.5200426363937463,-0.24829533787400415,-0.2732809709900021,-0.6142480192973113,1330.89,Churned,65+,0,1409.84
1965-DDBWU,Male,37,No,0,Escondido,92027,33.141265,-116.967221,0,16,No Offer,Yes,Yes,Fiber Optic,No,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,0.8157051316076447,-0.3670345748098761,-0.24829533787400415,-0.2732809709900021,-0.6587523038521769,1639.96,Churned,35-44,0,1729.0099999999998
1970-KKFWL,Female,38,No,0,Rescue,95672,38.724322,-120.991237,0,35,No Offer,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two Year,No,Bank Withdrawal,-1.2913463431142642,-0.6545176378867078,-0.24829533787400415,-0.2732809709900021,-0.6152401530294263,1025.3,Stayed,35-44,0,1048.6
1971-DTCZB,Female,52,Yes,0,Yreka,96097,41.764869,-122.671316,6,72,No Offer,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,0.8765933111053121,1.8481073693891958,-0.24829533787400415,-0.2732809709900021,2.7413372405688086,9538.68,Stayed,45-54,0,9629.630000000001
1972-XMUWV,Female,46,Yes,0,Miramonte,93641,36.696759,-119.024051,7,65,No Offer,Yes,Yes,Cable,No,No,No,Yes,Yes,No,No,Yes,Two Year,Yes,Credit Card,-0.12165236855381303,0.6741703916307872,-0.24829533787400415,-0.2732809709900021,-0.09938966790900261,4473.15,Stayed,45-54,0,4532.95
1976-AZZPJ,Male,47,Yes,0,Concord,94520,38.013825,-122.039144,3,7,Offer E,No,Yes,DSL,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,-0.9420404712592254,-0.8930204707232812,-0.24829533787400415,-0.2732809709900021,-0.884769816920624,256.6,Stayed,45-54,0,290.8
1976-CFOCS,Female,69,Yes,0,Dana Point,92629,33.477923,-117.705314,1,1,No Offer,Yes,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,-0.5638928301684494,-0.9859505291791226,-0.24829533787400415,-0.2732809709900021,-0.8756280132461371,53.74,Churned,65+,0,99.74
1977-STDKI,Female,72,No,0,The Sea Ranch,95497,38.696659,-123.436861,0,1,No Offer,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.30136024690366536,-0.9740364191206815,-0.24829533787400415,-0.2732809709900021,-0.8604979738313859,93.55,Churned,65+,0,166.55
1980-KXVPM,Female,68,No,0,El Centro,92243,32.770393,-115.60915,0,3,No Offer,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,0.36705538794062215,-0.8931749128907054,-0.24829533787400415,-0.2732809709900021,-0.8003675829957115,327.71,Churned,65+,0,402.76
1981-INRFU,Female,44,No,0,San Diego,92109,32.787836,-117.232376,0,2,No Offer,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.5176735161716941,-0.9336608239226306,-0.24829533787400415,-0.2732809709900021,-0.8651161201320633,181.14,Churned,35-44,0,260.89
1982-FEBTD,Female,27,Yes,2,Newport Beach,92660,33.634626,-117.874882,1,23,No Offer,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two Year,Yes,Credit Card,-1.217639599511825,-0.7791083406645182,-0.24829533787400415,-0.2732809709900021,-0.1909612491600306,1102.17,Stayed,25-34,1,1127.77
1984-FCOWB,Female,21,Yes,0,Templeton,93465,35.536115,-120.739231,1,70,Offer A,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,1.471054221464117,2.3802488888327957,-0.24829533787400415,5.701629662337559,2.5777769081601627,10756.15,Churned,18-24,0,10865.65
1984-GPTEH,Female,47,No,0,Burbank,91506,34.169706,-118.323548,0,29,No Offer,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Month-to-Month,No,Bank Withdrawal,-1.2320604841296936,-0.6964817810925508,-0.24829533787400415,-0.2732809709900021,-0.7296071878873783,833.37,Stayed,45-54,0,858.52
1985-MBRYP,Female,44,No,0,Arnold,95223,38.32153,-120.236358,0,43,Offer B,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two Year,Yes,Bank Withdrawal,-1.4083157405703095,-0.6623941884253439,-0.24829533787400415,-0.2732809709900021,-0.5439836910550354,1067.78,Stayed,35-44,0,1087.4299999999998
1986-PHGZF,Male,73,No,0,Greenwood,95635,38.921333,-120.897718,0,18,Offer D,Yes,Yes,DSL,Yes,Yes,No,No,No,No,No,Yes,Two Year,Yes,Credit Card,-0.16651734292051523,-0.580473650190173,-0.24829533787400415,-0.2732809709900021,0.12167898761472869,1817.02,Stayed,65+,0,1875.42
1987-AUELQ,Female,46,Yes,0,Los Angeles,90018,34.028735,-118.317236,0,71,No Offer,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two Year,No,Credit Card,-1.2352651251558864,-0.17945353088975144,-0.24829533787400415,-0.2732809709900021,2.875464272258048,5057.34,Stayed,45-54,0,5082.389999999999
1989-PRJHP,Male,75,Yes,0,Pleasanton,94588,37.685052,-121.912061,1,27,No Offer,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.3814762725584908,-0.17051794834592054,-0.24829533787400415,-0.2732809709900021,-0.5467356810500683,2180.15,Churned,65+,0,2255.65
1991-VOPLL,Female,45,No,0,San Marcos,92069,33.162624,-117.170863,0,9,Offer E,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Month-to-Month,No,Credit Card,-1.4275435867274675,-0.9366834777707906,-0.24829533787400415,-0.2732809709900021,-0.5522632832718509,439.17,Stayed,45-54,0,458.22
1996-DBMUS,Female,72,Yes,0,Palo Verde,92266,33.3249,-114.758334,10,48,No Offer,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,0.22605118278812966,0.5580519448945351,-0.24829533787400415,-0.2732809709900021,-0.17043352979794027,4149.85,Stayed,65+,0,4220.5
1998-VHJHK,Female,36,No,0,Santa Barbara,93101,34.419203,-119.710008,0,27,No Offer,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,One Year,No,Credit Card,-1.4243389457012747,-0.785021269360189,-0.24829533787400415,-0.2732809709900021,-0.24122935825384903,1046.21,Stayed,35-44,0,1065.3600000000001
2000-DHJUY,Female,67,Yes,0,Menlo Park,94025,37.449551,-122.183762,1,70,Offer A,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,0.9166513239327249,1.850688759901858,-0.24829533787400415,-0.2732809709900021,0.6588249146280458,7781.35,Stayed,65+,0,7873.549999999999
2000-MPKCA,Female,51,No,0,San Pedro,90732,33.744119,-118.31448,0,58,Offer B,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,1.414973003505739,1.7881617452618164,-0.24829533787400415,-0.2732809709900021,2.31438902451539,9041.35,Stayed,45-54,0,9149.1
2001-EWBQU,Female,23,No,0,Stockton,95210,38.033219,-121.297433,0,60,No Offer,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,No,Two Year,No,Bank Withdrawal,1.317231452206852,1.7886250717640892,-0.24829533787400415,5.701629662337559,1.6288718600874705,8612.0,Stayed,18-24,0,8716.7
2001-MCUUW,Male,51,No,0,Corona,92879,33.893823,-117.531446,0,46,No Offer,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,1.4438147727414763,1.1573537440009034,-0.24829533787400415,-0.2732809709900021,1.152647668672348,6628.2,Stayed,45-54,0,6736.849999999999
2002-MZHWP,Female,24,No,0,Delhi,95315,37.422961,-120.765493,0,1,Offer E,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Month-to-Month,No,Credit Card,-1.381076291847669,-0.9972027442343172,-0.24829533787400415,-0.2732809709900021,-0.8539191822981959,46.62,Churned,18-24,0,67.12
2003-CKLOR,Male,62,No,0,Igo,96047,40.524535,-122.647172,0,66,Offer A,Yes,Yes,Cable,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,1.150590118844815,1.9548489702461191,-0.24829533787400415,-0.2732809709900021,1.127986058759779,8414.62,Churned,55-64,0,8514.119999999999
2004-OCQXK,Female,44,No,0,Merced,95348,37.40122,-120.514191,0,1,Offer E,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.5881756187479406,-0.9700871122679761,-0.24829533787400415,-0.2732809709900021,-0.8316906622524801,126.89,Churned,35-44,0,208.84
2005-DWQZJ,Female,26,Yes,1,Stevenson Ranch,91381,34.364153,-118.615583,1,8,No Offer,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two Year,No,Credit Card,-1.4275435867274675,-0.9172458278421117,-0.24829533787400415,-0.2732809709900021,-0.4815855659745272,543.06,Stayed,25-34,1,562.11
2007-QVGAW,Female,51,Yes,1,Cypress,90630,33.818477,-118.038307,10,68,Offer A,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two Year,Yes,Bank Withdrawal,-1.4179296636488885,-0.4358495919807615,-0.24829533787400415,-0.2732809709900021,2.858739732202398,4462.13,Stayed,45-54,1,4481.48
2011-TRQYE,Male,59,No,0,Deer Park,94576,38.554383,-122.474773,0,18,Offer D,No,Yes,DSL,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,-0.9644729584425766,-0.7414906413133288,-0.24829533787400415,-0.2732809709900021,-0.884769816920624,600.0,Churned,55-64,0,633.5
2012-NWRPA,Female,78,Yes,0,Modesto,95355,37.672906,-120.946594,1,11,Offer D,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,1.1521924393579115,-0.5070915574968851,-0.24829533787400415,-0.2732809709900021,-0.8681397657918418,1145.28,Churned,65+,0,1244.83
2013-SGDXK,Female,27,No,0,Mariposa,95338,37.526791,-119.99437,0,1,No Offer,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,No,No,No,Month-to-Month,No,Bank Withdrawal,0.6634846828634763,-0.969050143429556,-0.24829533787400415,0.1250464045651686,-0.8828446050356868,95.93,Churned,25-34,0,180.23
2014-MKGMH,Female,45,No,0,Riverside,92508,33.885499,-117.324959,0,46,Offer B,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,1.201864375263903,1.0563926928390015,-0.24829533787400415,-0.2732809709900021,0.6348719716669873,5961.02,Stayed,45-54,0,6062.12
2017-CCBLH,Female,55,No,0,Weott,95571,40.310119,-123.909449,0,8,No Offer,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two Year,No,Credit Card,-1.397099496978634,-0.9437657543055308,-0.24829533787400415,-0.2732809709900021,-0.6630987944881086,329.28,Stayed,55-64,0,349.28
2018-PZKMU,Male,32,Yes,3,Santa Ana,92701,33.748478,-117.858918,10,9,Offer E,Yes,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,1.2659571957877636,-0.5780246386781601,2.107886944869763,-0.2732809709900021,-0.41311652734274484,1351.16,Stayed,25-34,1,1454.26
2018-QKYGT,Male,19,Yes,3,San Gabriel,91775,34.114772,-118.089431,1,1,No Offer,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.5593338495122032,-0.9704842492699239,-0.24829533787400415,-0.2732809709900021,-0.8418718441225156,117.37,Joined,18-24,1,198.42
2019-HDCZY,Male,35,Yes,0,Farmersville,93223,36.29878,-119.201028,4,63,No Offer,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,1.2499339906567983,1.7722762651838948,-0.24829533787400415,-0.2732809709900021,-0.6823745355691969,6468.11,Stayed,35-44,0,6570.71
2023-VQFDL,Male,42,No,0,Riverside,92506,33.930931,-117.361788,0,18,Offer D,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Month-to-Month,No,Bank Withdrawal,-1.4291459072405641,-0.8523359911903818,-0.24829533787400415,-0.2732809709900021,-0.17978793355788011,945.68,Stayed,35-44,0,964.6800000000001
2024-BASKD,Female,23,No,0,Exeter,93221,36.301689,-119.018233,0,1,Offer E,Yes,Yes,Fiber Optic,No,No,Yes,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,0.3526345033227535,-0.973330397783885,-0.24829533787400415,0.1250464045651686,-0.8585963841781659,106.76,Churned,18-24,0,181.35999999999999
2025-JKFWI,Male,31,No,0,Burbank,91501,34.188339,-118.300942,0,13,No Offer,Yes,Yes,Fiber Optic,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,1.1345669137138499,-0.43185615879450623,-0.24829533787400415,-0.2732809709900021,-0.5141133790488637,1615.52,Churned,25-34,0,1714.52
2026-TGDHM,Female,54,No,0,Cloverdale,95425,38.801936,-122.938935,0,7,No Offer,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,0.5032526315538254,-0.7754017286463364,-0.24829533787400415,0.1250464045651686,-0.7259457419712402,667.62,Churned,45-54,0,746.92
2027-CWDNU,Male,45,Yes,3,Venice,90291,33.991782,-118.479229,1,18,No Offer,Yes,Yes,Fiber Optic,No,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.7051450162039854,-0.2995654108122589,-0.24829533787400415,-0.2732809709900021,-0.28863917730990807,2106.22,Stayed,45-54,1,2191.8199999999997
2027-DNKIV,Male,28,Yes,3,Spring Valley,91977,32.726627,-116.994608,1,37,No Offer,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,No,Yes,One Year,Yes,Credit Card,-0.15530109932883962,-0.034101388176768596,-0.24829533787400415,-0.2732809709900021,0.674049442969665,3522.89,Stayed,25-34,1,3581.64
2027-FECZV,Male,44,No,0,Bodfish,93205,35.523991,-118.400432,0,12,No Offer,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,1.3813242727307125,-0.45294854623130215,-0.24829533787400415,-0.2732809709900021,-0.5277434067495842,1556.18,Churned,35-44,0,1662.88
2027-OAQQC,Female,64,No,0,Aptos,95003,37.013471,-121.877877,0,43,Offer B,No,Yes,DSL,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,-0.4661512788695624,-0.09009770545144238,2.3192094159858794,-0.2732809709900021,-0.884769816920624,2055.91,Churned,55-64,0,2104.96
2027-WKXMW,Female,49,Yes,0,Montara,94037,37.540582,-122.509594,10,63,Offer B,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,1.4470194137676693,2.0259806199283683,-0.24829533787400415,-0.2732809709900021,0.6309624923178205,8155.01,Stayed,45-54,0,8263.76
2030-BTZRO,Male,54,Yes,3,Northridge,91325,34.236683,-118.517588,1,6,No Offer,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two Year,Yes,Credit Card,-1.384280932873862,-0.9587687077124568,-0.24829533787400415,-0.2732809709900021,-0.5916651657758403,355.76,Stayed,45-54,1,376.15999999999997
